Comment Location,Comment,Keywords,Location,Reason,Purpose
https://github.com/apache/incubator-taverna-language/blob/c5c5bfbbc0527a42613145d613043eed8053ebc2/pom.xml#L239,TODO: Remove for Jena 3.8.x which has inbuilt xerces,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-search/xwiki-platform-search-solr/xwiki-platform-search-solr-api/pom.xml#L39,TODO: Remove once the tests have been fixed to not output anything to the console!,['todo'],Build variables,External library limitation,Document for later fix
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-xml/xwiki-platform-xml-script/pom.xml#L37,TODO: Remove once the tests have been fixed to not output anything to the console!,['todo'],Build variables,External library limitation,Document for later fix
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-oldcore/pom.xml#L46,TODO: Remove once the tests have been fixed to not output anything to the console!,['todo'],Build variables,External library limitation,Document for later fix
https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-web/archiva-webdav/pom.xml#L46,TODO: remove this hardcoding through a better event mechanism,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/spring-cloud/spring-cloud-commons/blob/236de036382bbeb1b8812ac038f0f74f7a5adee8/spring-cloud-loadbalancer/pom.xml#L30,TODO: remove this when it's fixed in ModifiedClassPathRunner,['todo'],External dependencies configuration,External library limitation,Document for later fix
https://github.com/UnifiedViews/Plugins/blob/fc5898a98a0eb63de940a897b24a4df58ab758ac/t-fusionTool/pom.xml#L55,TODO: repository,['todo'],External dependencies configuration,Missing dependency,Document for later fix
https://github.com/jenkinsci/remoting/blob/ab254bb52de86bfbb411f2b549a3836d4ca83d24/pom.xml#L74,TODO: Required to override by a version with certchain support (MJARSIGNER-53) on @oleg-nenashev's machine. Remove once it's in upstream,['todo'],Build variables,External library limitation,Document for later fix
https://github.com/EBISPOT/goci/blob/0b7aa783a1e932df160b5a6f121af9e0afbd86e1/goci-parent/pom.xml#L145,TODO: Set this up to work with GitHub repo,['todo'],Repository configuration,No reason,Document for later fix
https://github.com/Axway/ats-framework/blob/86cbb798deae8580fbb584068a0365f89fdc9b87/agent/webapps/jbosscontainer/pom.xml#L27,TODO: strip META-INF from unpack,['todo'],Plugin configuration,No reason,Warning for future developers
https://github.com/geosdi/geo-platform/blob/613a9fbc1b19137fed322730fce192359af20870/geoplatform-shared/geoplatform-wfs-shared/pom.xml#L51,"TODO: the resources stuff hardcodes paths to source + test directories,
  we should be able to use some properties here",['todo'],Resource configuration,Compiler configuration,Document suboptimal implementation choice
https://github.com/geosdi/geo-platform/blob/613a9fbc1b19137fed322730fce192359af20870/geoplatform-gui/plugin/geoplatform-xmpp/pom.xml#L165,"TODO: the resources stuff hardcodes paths to source + test directories, 
   we should be able to use some properties here",['todo'],Resource configuration,Compiler configuration,Document suboptimal implementation choice
https://github.com/geosdi/geo-platform/blob/613a9fbc1b19137fed322730fce192359af20870/geoplatform-gui/core/geoplatform-widget/security-widget/pom.xml#L117,"TODO: the resources stuff hardcodes paths to source + test directories, 
  we should be able to use some properties here",['todo'],Resource configuration,Compiler configuration,Document suboptimal implementation choice
https://github.com/geosdi/geo-platform/blob/613a9fbc1b19137fed322730fce192359af20870/geoplatform-gui/core/geoplatform-widget/layer-widget/pom.xml#L233,"TODO: the resources stuff hardcodes paths to source + test directories, 
  we should be able to use some properties here",['todo'],Resource configuration,Compiler configuration,Document suboptimal implementation choice
https://github.com/geosdi/geo-platform/blob/613a9fbc1b19137fed322730fce192359af20870/geoplatform-gui/core/geoplatform-memento-persistence/pom.xml#L137,"TODO: the resources stuff hardcodes paths to source + test directories, 
  we should be able to use some properties here",['todo'],Resource configuration,Compiler configuration,Document suboptimal implementation choice
https://github.com/droolsjbpm/drools/blob/40087a4eb79a10847c18f6ad95976117c6ecba95/kie-pmml/pom.xml#L165,"TODO: This is a temporary workaround until org.codehaus.mojo:jaxb2-maven-plugin supports JDK9.
  (https://github.com/mojohaus/jaxb2-maven-plugin/issues/43). We need to add the plugin back
  once we are sure it works on both JDK8 and JDK9.
  Using xjc directly (instead of jaxb2-maven-plugin) to support both JDK8 and JDK9 with single configuration.
  See https://issues.jboss.org/browse/DROOLS-1170 for more info.","['todo', 'workaround']",Plugin configuration,External library limitation,Document workaround
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-web/pom.xml#L38,"TODO: This is currently required for the Packager Mojo which currently doesn't create its own distribution
  descriptor (as xwiki-platform-distribution-web and xwiki-enterprise-web do).",['todo'],Build variables,External library limitation,Warning for future developers
https://github.com/adangel/pmd/blob/c4fafeeb62ce013aeadae6167d72597401f8e3a0/pom.xml#L462,TODO: this is only needed to make javadoc happy,['todo'],Plugin configuration,Missing dependency,Document suboptimal implementation choice
https://github.com/opendaylight/lispflowmapping/blob/3c73defbc882b42de41b43ac2a3b35592e216157/commons/parent/pom.xml#L275,TODO: This should be in ODL parent,['todo'],Plugin configuration,Recursive call,Document for later fix
https://github.com/radargun/radargun/blob/265795ca9e5082f75ba86523043692fc220baa82/parent/pom.xml#L667,TODO: this system path is OS-dependent - create Win and Mac profiles,['todo'],External dependencies configuration,Compiler configuration,Warning for future developers
https://github.com/jooby-project/jooby/blob/9795b65ccea63c630592f0a320aca2000ca19a8b/pom.xml#L3253,TODO: update to 1.3.8,['todo'],Build variables,External library limitation,Document for later fix
https://github.com/psi-probe/psi-probe/blob/4c05958b1a8af0850360fc47deb8ccffa0fab4e0/pom.xml#L166,TODO: Upgrade to 1.5.0,['todo'],Build variables,External library limitation,Document for later fix
https://github.com/apache/incubator-plc4x/blob/2aff98fbdb96a0e05ed822c6a0ea86c6b33403ba/integrations/apache-camel/pom.xml#L48,TODO: version temporary defined due to PLC4X-22,['todo'],External dependencies configuration,External library limitation,Document suboptimal implementation choice
https://github.com/jclouds/jclouds-labs/blob/6f6ef1f6cb858be3853fb4ff8d6dd11376cf1d1e/cloudsigma2-sjc/pom.xml#L28,"TODO: when out of labs, switch to org.jclouds.provider",['todo'],Project metadata,Specify metadata,Document for later fix
https://github.com/wildfly/wildfly-core/blob/245593b472abf284bbeefb4f46c7170b7651e65d/core-galleon-pack/pom.xml#L94,TODO: why do we need jandex in minimal?,['todo'],External dependencies configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/wildfly/wildfly-core/blob/245593b472abf284bbeefb4f46c7170b7651e65d/core-feature-pack/pom.xml#L91,TODO: why do we need jandex in minimal?,['todo'],External dependencies configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/splicemachine/spliceengine/blob/5f892ef49b0a01156acec3c58e9bd7b87d9340af/pom.xml#L562,TODO: will need to use splice open source github repo,['todo'],Plugin configuration,Recursive call,Document for later fix
https://github.com/rhq-project/rhq/blob/868989acac74c193465e85df85ab452ebe150717/modules/enterprise/server/ear/pom.xml#L531,"TODO:jdk6 - temporarily disabled because of jdk6 requirement
  <artifactItem>
  <groupId>${project.groupId}</groupId>
  <artifactId>alert-scriptlang</artifactId>
  <version>${project.version}</version>
  </artifactItem>",['todo'],Plugin configuration,External library limitation,Document workaround
https://github.com/UnionVMS/UVMS-ExchangeModule-APP/blob/23db6ba1f504a52134fcfd14c488450186b87bfe/module/pom.xml#L26,TODO:Why?,['todo'],Plugin configuration,No reason,Document suboptimal implementation choice
https://github.com/google/guava/blob/0194a8d1e65a5dbd732fdde7253744887e8e35cf/guava/pom.xml#L102,"TODO(cpovirk): include JDK sources when building testlib doc, too",['todo'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/Talend/components/blob/91e249947ad000bb48553f6a7209f32c000fad21/components/components-fileio/pom.xml#L18,TODO(rskraba): The following modules will be part of the final design for fileio.,['todo'],Multi-directory configuration,Recursive call,Document for later fix
https://github.com/ArpNetworking/metrics-portal/blob/b9655f83bf5a1352a61c993b0605353a20f7dbae/pom.xml#L426,"TODO(ville): Fix aspectj Play/Scala compatibility issues and re-enable.
  <plugin>
  <groupId>org.codehaus.mojo</groupId>
  <artifactId>aspectj-maven-plugin</artifactId>
  <version>${aspectj.maven.plugin.version}</version>
  <executions>
  <execution>
  <goals>
  <goal>compile</goal>
  <goal>test-compile</goal>
  </goals>
  </execution>
  </executions>
  <configuration>
  <source>1.8</source>
  <target>1.8</target>
  <complianceLevel>1.8</complianceLevel>
  <aspectLibraries>
  <aspectLibrary>
  <groupId>com.arpnetworking.logback</groupId>
  <artifactId>logback-steno</artifactId>
  </aspectLibrary>
  </aspectLibraries>
  <showWeaveInfo>true</showWeaveInfo>
  </configuration>
  <dependencies>
  <dependency>
  <groupId>org.aspectj</groupId>
  <artifactId>aspectjtools</artifactId>
  <version>${aspectjtools.maven.plugin}</version>
  </dependency>
  </dependencies>
  </plugin>","['fix', 'todo']",Plugin configuration,External library limitation,Document for later fix
https://github.com/Evolveum/midpoint/blob/1b8458236a479ac2b43406dd7d567ce9b43ee0c2/build-system/pom.xml#L411,used in task-quartz-impl. Should not be. TODO: cleanup,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/broadgsa/gatk-protected/blob/aa8764d6c3de146856b174a8674fa787a6311d7c/protected/gatk-package-distribution/pom.xml#L54,Workaround - depend on the logger impl required by JEXL,['workaround'],External dependencies configuration,Missing dependency,Document workaround
https://github.com/eclipse/elk/blob/14f76ac18bfee19e8711a3d4d73e291953c612cf/plugins/org.eclipse.elk.alg.spore/pom.xml#L49,Workaround for broken build from https://github.com/eclipse/xtext/issues/1231#issuecomment-401125569,"['broken', 'workaround']",Plugin configuration,Build break,Document workaround
https://github.com/eclipse/elk/blob/14f76ac18bfee19e8711a3d4d73e291953c612cf/plugins/org.eclipse.elk.alg.graphviz.layouter/pom.xml#L47,Workaround for broken build from https://github.com/eclipse/xtext/issues/1231#issuecomment-401125569,"['broken', 'workaround']",Plugin configuration,Build break,Document workaround
https://github.com/CESNET/perun/blob/bc703d86a9eb5c72a37abe7d284eff3fefdf9517/pom.xml#L178,"workaround for broken OpenJDK 8u181-b13-2 on Debian/Ubuntu which causes tests to fail,
  see https://issues.apache.org/jira/browse/SUREFIRE-1588","['broken', 'workaround']",Plugin configuration,External tool limitation,Document workaround
https://github.com/deegree/deegree3/blob/cfa58a4a6da1c4c3052bd0941432f6c457fd2f25/deegree-workspaces/deegree-workspace-utah/pom.xml#L40,Workaround for dependency plugin issue (http://jira.codehaus.org/browse/MDEP-259),['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/jboss-fuse/fuse/blob/6b079bb4d90eacc08eb25327400c60c50c25880a/esb/esb-assembly/jboss-fuse-karaf/pom.xml#L317,"workaround for errors in CXF 3.0.1 features file, cfr. CXF-5972",['workaround'],Plugin configuration,External library limitation,Document workaround
https://github.com/apache/directory-server/blob/d154889347dca085632161a549d8e8cc7cc605ad/installers/pom.xml#L489,Workaround for http://jira.codehaus.org/browse/MECLIPSE-94,['workaround'],Plugin configuration,External tool limitation,Document workaround
https://github.com/viatra/org.eclipse.viatra/blob/22f2350fe9951fcfb3ee32d90c31517d9d556953/query/tests/org.eclipse.viatra.query.patternlanguage.emf.tests/pom.xml#L17,Workaround for https://bugs.eclipse.org/bugs/show_bug.cgi?id=397015,['workaround'],Build variables,External library limitation,Document workaround
https://github.com/Cooperate-Project/CooperateModelingEnvironment/blob/6355b979561f528b505cf28ff501c1652b32ea5d/tests/pom.xml#L35,Workaround for https://bugs.eclipse.org/bugs/show_bug.cgi?id=397015,['workaround'],Build variables,External library limitation,Document workaround
https://github.com/apache/accumulo/blob/49fa5d65f051c4b1519dd525678d0f8c79839567/core/pom.xml#L353,workaround for https://bugs.eclipse.org/bugs/show_bug.cgi?id=541772,['workaround'],Plugin configuration,Build tool limitation,Document workaround
https://github.com/atomix/atomix/blob/3a94b7c80576d762dd0d396d4645df07a0b37c31/pom.xml#L344,workaround for https://bugs.openjdk.java.net/browse/JDK-8212233,['workaround'],Plugin configuration,External tool limitation,Document workaround
https://github.com/Yakindu/statecharts/blob/1f9366f49ef93f538c7af8fb41ac86780e6cb9c4/releng/org.yakindu.sct.releng/pom.xml#L223,Workaround for https://github.com/eclipse/xtext/issues/1231,['workaround'],Plugin configuration,Build break,Document workaround
https://github.com/adangel/pmd/blob/c4fafeeb62ce013aeadae6167d72597401f8e3a0/pmd-java8/pom.xml#L15,Workaround for https://youtrack.jetbrains.com/issue/IDEA-188690,['workaround'],Build variables,Build tool limitation,Document workaround
https://github.com/deeplearning4j/deeplearning4j/blob/0c286752ab1bd0de838967f85a0b2f502dac617f/deeplearning4j/deeplearning4j-ui-parent/deeplearning4j-ui-model/pom.xml#L89,Workaround for Java 9+,['workaround'],Plugin configuration,Missing dependency,Document workaround
https://github.com/easysoa/EasySOA/blob/8706aadb105fa1b80b4383aac6b87401ecb91fc7/easysoa-registry/nuxeo-ecm/pom.xml#L3121,workaround for Mac OS X,['workaround'],External dependencies configuration,External library limitation,Document workaround
https://github.com/apache/tomee/blob/68c5f3be89c9dd7707aab2efab2b3d197e45ee07/server/openejb-webservices/pom.xml#L37,"workaround for SaajUniverseTest, our ProviderLocator doesnt use system property first - we should fix it","['fix', 'workaround']",External dependencies configuration,Stale dependency,Document workaround
https://github.com/fabric8io/kubernetes-client/blob/163977d0aec4428b7192a4e560da99937d0bc293/uberjar/pom.xml#L95,workaround for the duplicate relocation,['workaround'],Plugin configuration,Code smell,Document workaround
https://github.com/GoogleCloudPlatform/cloud-bigtable-client/blob/d0893816e5270cc3058f481cf4144e3a7519b14c/bigtable-dataflow-parent/bigtable-hbase-beam/pom.xml#L54,"Workaround MNG-5899 & MSHADE-206. Maven >= 3.3.0 doesn't use the dependency reduced
  pom.xml files when invoking the build from a parent project. So we have to manually exclude
  the dependencies. Note that this works in conjunction with the manually promoted dependencies
  in bigtable-hbase-1.x-shaded/pom.xml",['workaround'],External dependencies configuration,Recursive call,Document workaround
https://github.com/GoogleCloudPlatform/cloud-bigtable-client/blob/d0893816e5270cc3058f481cf4144e3a7519b14c/bigtable-hbase-2.x-parent/bigtable-hbase-2.x-hadoop/pom.xml#L49,"Workaround MNG-5899 & MSHADE-206. Maven >= 3.3.0 doesn't use the dependency reduced
  pom.xml files when invoking the build from a parent project. So we have to manually exclude
  the dependencies. Note that this works in conjunction with the manually promoted dependencies
  in bigtable-hbase-2.x-shaded/pom.xml",['workaround'],External dependencies configuration,Recursive call,Document workaround
https://github.com/apache/isis/blob/1ffa8a469642f1b78689fcc29e5b61eb23175d67/example/application/simpleapp/webapp/pom.xml#L176,workaround to avoid conflict with plexus-default,['workaround'],Plugin configuration,Dependency conflict,Document workaround
https://github.com/codice/ddf-catalog/blob/868fbe2ae8497a30f4403abeebc1eee997eb9fa6/opensearch/catalog-opensearch-app/pom.xml#L65,Workaround to prevent features.xml file from being included twice in the kar file.,['workaround'],Plugin configuration,Recursive call,Document workaround
https://github.com/codice/ddf-catalog/blob/868fbe2ae8497a30f4403abeebc1eee997eb9fa6/spatial/kml/spatial-kml-app/pom.xml#L65,Workaround to prevent features.xml file from being included twice in the kar file.,['workaround'],Plugin configuration,Recursive call,Document workaround
https://github.com/codice/ddf-ui/blob/dbaf3e1c1abec4b0228db97e0913c8b97070d2c6/catalog/ui/catalog-ui-app/pom.xml#L98,Workaround to prevent features.xml file from being included twice in the kar file.,['workaround'],Plugin configuration,Recursive call,Document workaround
https://github.com/nuxeo/nuxeo/blob/26635ab307f7b79e8a846387f4c7fb4bf7b20a58/nuxeo-features/nuxeo-platform-comment/nuxeo-platform-comment-web/pom.xml#L36,"XXX AT: this dep is only useful for org.nuxeo.ecm.platform.comment.web
  classes, to remove when package is split",['xxx'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/cloudera/Impala/blob/7de05fe3ae3281eaaa1d2b3f628ccd41788fd39e/thirdparty/hive-1.1.0-cdh5.17.0-SNAPSHOT/src/metastore/pom.xml#L73,XXX we probably shouldn't be shipping this but the tests depend on it,['xxx'],External dependencies configuration,Code smell,Document suboptimal implementation choice
https://github.com/ps3mediaserver/ps3mediaserver/blob/348ff78a17ab0a207b85ce7d73a468d852011fc4/pom.xml#L398,XXX: not Mavenized: https://code.google.com/p/cuelib/,['xxx'],External dependencies configuration,External library limitation,Warning for future developers
https://github.com/orfjackal/jumi/blob/18815c499b770f51cdb58cc6720dca4f254b2019/parent/pom.xml#L318,XXX: Using a different ID than in oss-parent to avoid overriding its checks by accident. See https://issues.sonatype.org/browse/OSSRH-2004,['xxx'],Plugin configuration,Recursive call,Warning for future developers
https://github.com/elexis/elexis-3-core/blob/1d96d4958472f0d01200dc29008e9fecc6827eb8/tests/ch.elexis.core.ui.tests/pom.xml#L27,- TODO: I keep getting: Test_InvoiceBillState.testInitializeSqlView:39 expected:<3> but was:<1>,['todo'],Plugin configuration,External library limitation,Document for later fix
https://github.com/iluwatar/java-design-patterns/blob/fedc2d9e47cb2b44aa4ea23aed9d117bbd4ed069/naked-objects/dom/pom.xml#L171,"... workaround to avoid conflict with plexus-default (not sure 
 why exclusions in the isis-maven-plugin aren't sufficient, though ...",['workaround'],External dependencies configuration,Dependency conflict,Document workaround
https://github.com/yegor256/netbout/blob/e709e0d5ddb2a8ed90e025f9885f085dc8e93ad1/netbout-web/pom.xml#L804,"@todo #911:30min Fix findbugs errors in web
  Some issues may not require fixing an should be
  excluded. Filters in qulice 0.12 are broken, right
  excludes should be more granular. I think it should
  be resolved when #961 completed due to broken
  Findbugs filters in current version of Qulice","['fix', 'todo', 'broken']",Plugin configuration,External library limitation,Document suboptimal implementation choice
https://github.com/php-coder/mystamps/blob/1b92d3194ff541af339c9bd5116f4477b018d1e1/pom.xml#L787,@todo #971 Document ErrorProne tool,['todo'],Plugin configuration,Compiler configuration,Document for later fix
https://github.com/druid-io/druid/blob/7c19c92a81d33a510cd93f9bd4a448334204982d/pom.xml#L1222,@TODO After fixing https://github.com/apache/incubator-druid/issues/4964 remove this parameter,['todo'],Plugin configuration,External library limitation,Document for later fix
https://github.com/apache/incubator-systemml/blob/330635e7f42dcd0036b7d1b529be530607f4dc81/pom.xml#L414,*** END HACK ***,['hack'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/apache/systemml/blob/330635e7f42dcd0036b7d1b529be530607f4dc81/pom.xml#L411,*** HACK ALERT *** HACK ALERT *** HACK ALERT ***,['hack'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/EBISPOT/goci/blob/0b7aa783a1e932df160b5a6f121af9e0afbd86e1/goci-interfaces/goci-curation/pom.xml#L61,&lt;!&ndash; workaround for https://github.com/spring-projects/spring-boot/issues/2124 &ndash;&gt;,['workaround'],External dependencies configuration,External tool limitation,Document workaround
https://github.com/bugvm/bugvm/blob/f599b26817c532b6722631c4863d33ef20ba8059/Lab/javacpp-presets/pom.xml#L247,<addClasspath/> is broken: http://jira.codehaus.org/browse/MJAR-61,['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/wso2/product-esb/blob/4782c5cace12f2cc2b5a33c139c3716847c04dba/modules/p2-profile/pom.xml#L1151,"<feature>
  <id>org.wso2.carbon.transport.mgt.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>
  <feature>
  <id>org.wso2.carbon.transport.mail.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>
  <feature>
  <id>org.wso2.carbon.transport.nhttp.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>
  <feature>
  <id>org.wso2.carbon.transport.jms.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>
  <feature>
  <id>org.wso2.carbon.transport.vfs.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>
  <feature>
  <id>org.wso2.carbon.transport.fix.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>
  <feature>
  <id>org.wso2.carbon.transport.commons.feature.group</id>
  <version>${carbon.commons.version}</version>
  </feature>",['fix'],Plugin configuration,Stale dependency,Document for later fix
https://github.com/societies/SOCIETIES-SCE-Services/blob/ea2ed1f6a96e253e297dd64fd5db643a0268f193/3rdPartyServices/EnterpriseServices/NZone/DummyBundle/pom.xml#L70,<scope>compile</scope> TODO: Fox up again when comms bug #1561 is fixed,['todo'],Plugin configuration,External library limitation,Document for later fix
https://github.com/apromore/ApromoreCode/blob/02dbc18a85cdb25e24f8a26c0425de8aa275583e/Apromore-Plugins/plugin-editor/bprove/pom.xml#L58,|junit &lt;!&ndash; TODO Why is Junit needed at runtime? &ndash;&gt;,['todo'],Plugin configuration,Stale dependency,Document suboptimal implementation choice
https://github.com/apache/clerezza/blob/ab278b609cfe1fee9704abb563679ae952bcc47f/parent/pom.xml#L535,0.4.2 is broken,['broken'],External dependencies configuration,External library limitation,Warning for future developers
https://github.com/SumoLogic/epigraph/blob/c099be0802c683a02dd8651a3540288650f5449c/pom.xml#L687,2.4 is broken: https://github.com/mojohaus/versions-maven-plugin/issues/177,['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/xwiki/xwiki-commons/blob/651b843480bec9703885167921ce597de9352f52/pom.xml#L2252,"Because of http://jira.codehaus.org/browse/MJAVADOC-329 we need to find a workaround to create a Javadoc
  JAR to satisfy the Maven Central Repository requirements. We do this by creating an apidocs/ dir in the
  target directory.
  Note that even though this ""hack"" is only needed for java projects having all their sources in the
  internal packages we put it here in the top level POM to not have to duplicate it at lots of places.","['hack', 'workaround']",Plugin configuration,External library limitation,Document workaround
https://github.com/ballerinalang/ballerina/blob/3fc0e271dc7c03ee902f6f10e8b0d9bd4f07fa54/misc/testerina/modules/testerina-core/pom.xml#L22,Begin Balo jar dependencies TODO cleanup unnecessary ones,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/svn2github/ehcache/blob/4365fc6cc87516344e95688c368d6a3d2cebbe5a/branches/ehcache-server-0.6/server/pom.xml#L31,"Cannot find these complete anywhere. Bug logged against WSIT project. prefix with metro to stop
  a broken one coming down. Must be installed locally.",['broken'],External dependencies configuration,Post-install dependency resolution,Document suboptimal implementation choice
https://github.com/svn2github/ehcache/blob/4365fc6cc87516344e95688c368d6a3d2cebbe5a/tags/release-1.2rc1/pom.xml#L276,"Clover. This seems to quite broken
  <plugin>
  <groupId>org.apache.maven.plugins</groupId>
  <artifactId>maven-clover-plugin</artifactId>
  <executions>
  <execution>
  <phase>compile</phase>
  <goals>
  <goal>check</goal>
  </goals>
  </execution>
  </executions>
  <configuration>
  <cloverDatabase>${basedir}/target/log/mycoverage.db</cloverDatabase>
  <cloverOutputDirectory>${basedir}/clover_html</cloverOutputDirectory>
  <targetPercentage>85.9%</targetPercentage>
  <licenseFile>/Users/gluck/work/ehcache/tools/clover.license</licenseFile>
  </configuration>
  </plugin>",['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/eclipse/eclipse.pde.ui/blob/d6cec608b28c96a927534cd18f1f8d1ba6a6b053/ui/org.eclipse.pde.ui.tests.smartimport/pom.xml#L40,THE FOLLOWING LINE MUST NOT BE BROKEN BY AUTOFORMATTING,['broken'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/zanata/zanata-platform/blob/68c80db891bc816f737fbfd1c77b6f68fb295143/common/zanata-common-util/pom.xml#L13,Connection URLs repeated as workaround for https://issues.apache.org/jira/browse/MPIR-234,['workaround'],Software configuration management,Build tool limitation,Document workaround
https://github.com/OSEHRA/ISAAC/blob/b4abff6686be95df430f3d00b60c6298d9f5f646/pom.xml#L714,Deal with older (broken) versions of maven that can't find mojo code properly without help,['broken'],Plugin configuration,External library limitation,Document workaround
https://github.com/FINRAOS/herd/blob/1ab429c89a05bc4eaf139d4ae9e40fa9b787dca0/herd-code/herd-dao/pom.xml#L113,"TODO: This explicit dependency will be needed when we migrate to Hibernate 5.
  <dependency>
  <groupId>javax.transaction</groupId>
  <artifactId>jta</artifactId>
  </dependency>",['todo'],External dependencies configuration,Missing dependency,Document for later fix
https://github.com/bcdev/beam/blob/b0ae5798d66539c634f9c1e3277bf5317c9cd173/pom.xml#L933,TODO - check is this is still needed in BEAM 5.0,['todo'],External dependencies configuration,Stale dependency,Document for later fix
https://github.com/jclouds/jclouds/blob/2fbf10c9c9940a8ba0865949b37f932bd0aa98aa/apis/openstack-keystone/pom.xml#L109,"Disabling error-prone compiler due to: https://github.com/google/error-prone/issues/711
  The fix is only available in error-prone versions that do not support Java 7",['fix'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/zalando-zmon/zmon-controller/blob/8e89d8abf740bec32905f7ae2f8b0e3de9451e62/zmon-common/pom.xml#L21,"IMPORTANT: we pin the version to 9.3-.. here
  as zalando-sprocwrapper is broken with 9.4.. JDBC driver",['broken'],External dependencies configuration,External library limitation,Warning for future developers
https://github.com/hibernate/hibernate-search/blob/b13dc7836e0391a0bc2989d436fdb07a6cad8245/legacy/elasticsearch-aws/pom.xml#L89,"Elasticsearch integration currently not supported in OSGi;
  This section commented out to not make it appear it might work.
  If you need this to work in OSGi, please see and vote for: https://hibernate.atlassian.net/browse/HSEARCH-2524
  <plugin>
  <groupId>org.apache.felix</groupId>
  <artifactId>maven-bundle-plugin</artifactId>
  <configuration>
  <instructions>
  <Import-Package>
  TODO
  </Import-Package>
  <Export-Package>
  </Export-Package>
  </instructions>
  </configuration>
  <executions>
  <execution>
  <id>bundle-manifest</id>
  <phase>process-classes</phase>
  <goals>
  <goal>manifest</goal>
  </goals>
  </execution>
  </executions>
  </plugin",['todo'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/tidalwave-it/northernwind-src/blob/fc80eca75eeb4f4d1d5b12c166d9002def33b547/modules/Components/pom.xml#L14,FIXME: something in this package crashes the javadoc plugin,['fixme'],Build variables,External library limitation,Document for later fix
https://github.com/eclipse/elk/blob/14f76ac18bfee19e8711a3d4d73e291953c612cf/plugins/org.eclipse.elk.alg.packing.rectangles/pom.xml#L62,End Workaround,['workaround'],Plugin configuration,Build break,Document workaround
https://github.com/eclipse/elk/blob/14f76ac18bfee19e8711a3d4d73e291953c612cf/plugins/org.eclipse.elk.conn.gmf/pom.xml#L51,End Workaround,['workaround'],Plugin configuration,Build break,Document workaround
https://github.com/confluentinc/kafka-rest/blob/f0647c35d36cc44369843c29df2178e55b667663/kafka-rest/pom.xml#L79,End workaround,['workaround'],External dependencies configuration,External tool limitation,Document workaround
https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-dist/archetypes/quickstart/pom.xml#L157,escaping # is ugly,['ugly'],Plugin configuration,External library limitation,Warning for future developers
https://github.com/tidalwave-it/northernwind-src/blob/fc80eca75eeb4f4d1d5b12c166d9002def33b547/modules/frontend/Commons/pom.xml#L48,FIXME: to prevent a javadoc crash,['fixme'],External dependencies configuration,External library limitation,Document for later fix
https://github.com/ConSol/sakuli/blob/953aa0cb16c319e39b1f642b514aa261718ec68d/src/docs-manual/pom.xml#L109,Filtered resources: replace ${xxxx.xxx.xxx} properties in files,['xxx'],Resource configuration,Change propagation,Document for later fix
https://github.com/metasfresh/metasfresh-webui/blob/63edbed7b9d07afed5795c21689c1f7cfbff7f79/pom.xml#L53,TODO: enable this dependency when we will really implement spring security,"['todo', 'implement']",External dependencies configuration,Missing dependency,Document for later fix
https://github.com/lkiesow/opencast/blob/07e6ff4d134d03eb0950eff2e8c57ca60cb56ccc/pom.xml#L377,Fix Eclipse Maven integration,['fix'],Plugin configuration,External library limitation,Document suboptimal implementation choice
