model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,5000,21,D1_to_D2,232,Thanks for the pointer in HMobStore @ 312. The retry there should address the situation I was concerned about. Looking at that code again one other concern comes up -- do you know if line 319 in there will throw another exception if we got the FNFE on line 313? (we'd have an open file instance that got moved not sure what would happen on close on line 319). Can we change it so that we capture the other exceptions that could be caught there [1] and then try the next location? HFileLink essentially makes this file redirection mechanism transparent and would potentially make the code easier to follow. I'd prefer it if we could use that code so if we find other cases we can just fix it in one centralized place. [1],1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,233,Add Glob unit test for special characters,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,234,"Unlike test server, client can be partially implemented. The patch just converts the existing manual test client to cross test client by adding argument support.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,235,69744 has been merged into this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,236,The way joins are performed right now in Impala (broadcast of right-hand side input) is a limitation that will be addressed by adding more join strategies (and having the planner chose between them). It's not a good idea to address that via additional syntax that otherwise doesn't really make sense.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,237,+1.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,238,Upgrade jackson to 1.9.2,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,239,"Sure - I hadn't even gotten to that part yet, I was only dumping what I know :)",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,240,"I am running a select query that is fetching only 3 rows but taking 15 mins to provide the resultset. I have gone through the Profile and observed that majority of the time is spend on unregister query or Client fetch wait time. I just want to deep dive to find the exact issue. Can someone please help me in the same. Query Info Duration: 15m, 2s Rows Produced: 3 Bytes Streamed: 182.8 MiB Client Fetch Wait Time: 15.0m Client Fetch Wait Time Percentage: 100 Query Timeline Start execution: 81.43us (81.43us) Planning finished: 27ms (27ms) Ready to start remote fragments: 29ms (2ms) Remote fragments started: 724ms (694ms) Rows available: 1.16s (440ms) First row fetched: 1.76s (594ms) Unregister query: 15.0m (15.0m)",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,241,I added this to the Camel 2.11 release notes and updated the WIKI pages with the correct version which with this option is available.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,242,4425: new tab button is overlapped with minimize button of window,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,243,"Happened again in new loading. Its hard to make sense of because the logging overwhelms. Let me address that in a patch first. Can then look at hang. In this current case we filled 10 log files of 256MB each... but it looks like we 'recovered'. LB reports: 2016-02-02 17:15:05,123 DEBUG Finished computing new load balance plan. Computation took 3761ms to try 217600 different iterations. Found a solution that moves 31 regions; Going from a computed cost of 341.5035724035313 to a new cost of 47.8518130393211 And going back over logs, yeah, I get sessions of log spewing.... maybe the load balancer is ok... its just this crazy logging phenomenon",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,244,"While not an official part of the HBase API, it'd be nice if HBaseTestingUtility allowed for consumer to inject their own instance of the when executing tests. Currently there is no way to control how the ZK instance is started which we've had to hack around when there were ZK version conflicts (3.3 vs 3.4). Or if you want to control which specific port it starts on vs random. Allowing consumers to inject an instance (unstarted) gives them the freedom to implement their own without having to fork the entire HBaseTestingUtility class",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,245,"We tested using the same Kerberos key for all datanodes in a HDFS cluster or the same Kerberos key for all TaskTarckers in a MapRed cluster. But it doesn't work. The reason is that when datanodes try to authenticate to the namenode all at once, the Kerberos authenticators they send to the namenode may have the same timestamp and will be rejected as replay requests. This JIRA makes it possible to use a unique key for each service instance.",0,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,246,There's at least 3 problems in NodeJS binary field. # API are inconsistent across binary/comact/JSON protocols # compact/JSON wire format is imcompatible with other languages (JSON : THRIFT-3200) # size of compact wire format is 2x of the original binary I propose following changes to fix this # Change JSON protocol return value from string to Buffer (same as binary/compact) # Change JSON protocol wire format to Base64 (same as other languages) # Change compact protocol wire format to plain binary (same as other languages),1,0,,"**SATD**

Explanation: The comment"
Prompt_LLM,5000,21,D1_to_D2,247,"Good idea Dhiraj. If you have time to do this before Camel 2.15 that would be good, if not then please push this for Camel 2.16.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,248,Messed up the JavaDoc. Now fixed.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,249,"because 2.12.x was being cut for a 2.12.2 release because of that a few things were not done (integrating into 2.12.x, updating the documentation).",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,250,What is this about? Is it necessary to this patch? And this: Looks good Ram. Any chance of a test to prove it works the way it used to?,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,251,Test annotation interfaces used to be under then moved to We should move them to,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,252,"What to do here? There are outstanding comments up in RB. Would be good to address. I like the idea of improving the logging hereabouts. Otherwise, we resolve this as not-a-problem because it is the old classic of mixed jars on CLASSPATH (but hopefully the improved logging will help user figure the problem easier?)",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,253,"Several people had problems following the tutorial, especially under Windows. The Thrift web site offers an EXE download and the {{tutorial.thrift}} file on the [tutorial However, the file {{shared.thrift}}, which is also needed as it is included in {{tutorial.thrift}} is not available there. The workaround is to get the file from teh source tree, e.g. from",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,254,Patch to build.xml,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,255,"I have committed this to 0.20 and above. Thanks, Jakob!",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,256,"Commit: Author: Dimitris Tsirogiannis Date: 2014-10-29 (Wed, 29 Oct 2014)",0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,21,D1_to_D2,257,redactor: Rule assignment operator infinite loop,1,0,,"```python
""NON_SATD"
Prompt_LLM,5000,21,D1_to_D2,258,Thanks for the review and commit! Wrong file name is even worse than other misspelled words because folks might get puzzled when they follow instructions and fail to get the result.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,259,"please help close this issue, sorry for the inconvenience.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,260,4547 has been merged into this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,261,Stack,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,262,It looks like the 6632.mr.patch portion was committed to ydist but not trunk - was this intentional?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,263,Problem with gethostbyname2 during make check,0,0,,"```python
""NON_SATD"
Prompt_LLM,5000,21,D1_to_D2,264,"I really don't want do this. Configuration of Gerrit and anything it uses is driven from Git style config files in $site_dir/etc. I want to keep that consistent, so if we are in fact wrapping around gitweb, we should be filling out as much of that Perl configuration as possible based on our gerrit.config, and what's left, we should export as features in gerrit.config. However. There is an undocumented thing here, we do in fact load and allow it to override prior configuration. So I guess I've already done what you asked for, I just didn't document it. *sigh*",1,1,,"SATD
```python
def classify"
Prompt_LLM,5000,21,D1_to_D2,265,"Spring 3.1 is now the default spring version. Added itest testing with spring 3.0.x. Disabled the CI project for spring 3.1, as its now default.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,266,I just committed this.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,267,"installs the Java SDK and sets JAVA_HOME in the current shell. It also adds a command to the to export JAVA_HOME there. This doesn't do the job. tests for JAVA_HOME at the very start of the script, before it has sourced So, the user doesn't have a way of developing over the long term without manually setting up JAVA_HOME. also doesn't detect the system JAVA_HOME. For Ubuntu 16.04, this is fairly simple and if a developer has their system JDK set up appropriately, it would make sense to use it. For example:",1,0,,"```python
""NON_SATD"
Prompt_LLM,5000,21,D1_to_D2,268,"Hey Ravi, per the previous comment I left the getFileStatus outside the try block so the is now swallowed silently and is thrown up to copy (whose API wants This deserves a comment. The patch just has util classes - perhaps you forgot to add the test class in your diff?",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,269,"Google Chrome 3.0.192.1 (Official Build 20012) WebKit 531.3 V8 1.2.12 User Agent Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/531.3 (KHTML, like Gecko) Chrome/3.0.192.1 Safari/531.3 1. Open the Developer Tools window (Control + Shift + J) 2. Open the console ( 3. Paste in multi-line data 4a. Press up arrow 4b. Press shift + up-arrow For a) Cursor moves up one line For b) Whole line is highlighted and cursor moves up one line Nothing. \n is treated like a standard horizontal character, so have to scroll horizontally through it with the left arrow.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,270,"It could be that Spring or Javamail messes with the filename when there are unicode characters, surrounding it with quotes. I copied the passing unit for mail attachments and changed it to include an umlaut and now the test fails. Take a look at the output, extra quotes for such a filename... Expected :image/jpeg; name=logo2ë.jpeg Actual :image/jpeg; name=""logo2ë.jpeg"" The failing test is attached.",0,0,,"NON_SATD

Explanation: This"
Prompt_LLM,5000,21,D1_to_D2,271,"Confirmed on Windows 7, uTorrent 1.8.3, Chrome dev 3.0.197.11",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,272,"Currently, we use the same hash seed for partitioning exchanges at the sender. For a table with skew in distribution in the shuffling keys, multiple queries using the same shuffling keys for exchanges will end up hashing to the same destination fragments running on particular host and potentially overloading that host. We should consider using the query id or other query specific information to seed the hashing function to randomize the destinations for different queries. Thanks to for pointing this problem out.",1,1,,"SATD
To determine whether the given"
Prompt_LLM,5000,21,D1_to_D2,273,"Xiaolu, can you look at the html source of Yahoo mail with 'Symbol' selected? Alternatively, using DOM inspector, which font is used to render text in question? Well, we should just make a simple test with 'Symbol' font specified.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,274,Core in TSSLSocket cleanupOpenSSL when destroying a mutex used by openssl,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,275,"The problem is that the HTTP_PATH header is modified, and thus the case insensitiveness is not only for context match. See in netty4, the path is converted to lower case and put back to header, overwritting the original HTTP_PATH. : if != null) { // need to match by lower case as we want to ignore case on context-path path = .... } path);",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,276,I don't think such a feature hold much value for combiners. And I don't think such a contract is ever documented clearly for combiners. Do you have any use cases for that feature for the combiner?,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,277,: : 1. Go to 2. Chrome crashes 3. Enabled flags: --no-pings --enable-nacl --enable-remoting --flag-switches-end,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,278,"Committed, thanks!",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,279,"Currently if the cannot keep up with the writeload, we block writers up to milliseconds (default is 90000). Would be nice if there was a concept of a soft ""backpressure"" that slows writing clients gracefully *before* we reach this condition. From the log: ""2012-02-04 00:00:06,963 WARN Region <table",1,0,,"NON_SATD

To determine the"
Prompt_LLM,5000,21,D1_to_D2,280,CTAS does not allow creating tables as SEQUENCEFILE even with,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,281,Closed upon release of 0.20.205.0,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,282,Moving out of 0.92. Move it back in if you think differently.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,283,"Why 64 for upper limit on num_tables? We can do Short.MAX_VALUE. We need a trunk version of the patch as well. Lastly, instead of the command line parsing wizardry for passing a modified version of the args to child classes, maybe you can just construct LoadTestTool instances with the same args in WorkerThread (calling processOptions manually), and then call setNumTables(1), and + ""_"" + i).",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,284,We now have option {{autoStartup}} on routes. Lets also have this on the camel context itself so it replaces the option that is a bit confusing. For example the code above will not start Camel on startup. You can then later start camel manually by And then all runs. This also means that we will remove the option so if you use this option you must migrate to the autoStartup instead.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,285,Ability to plugin custom authentication mechanisms based on Jaas and Sasl,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,286,Polishing c_glib code,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,287,"Via from over on HBASE-22723 We need to close memStoreScanners in before this two return, someone else can take over the task.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,288,"Linux is different, we should probably keep this open there.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,289,Impalad's crash while running join on string column + union,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,290,Dynamic Resource/Slot Configuration on NM/TT,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,291,"tests should be at info level at the minimum, as in production: if not we will discover in test that we log too much (or worse triggers NPE or stuff like this). For the same reason, I prefer to use the debug level in tests, to be sure that I won't have surprises (NPE) if I try to use them. What I did in the past is reusing the info from the apache build (run time and logs), and looked at the both the log size and the log rate per test to prioritize the tests I was looking at. Then I was just improving the logs around these area.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,292,Closing as they were enabled in dev channel over a month ago. Refer to label:Video for bugs relating to the implementation.,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,293,I am happy to create a pull request with showcase example.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,294,"Thanks Stack for taking a look. Good point. We writelock the updatesLock, then start the mvcc transaction, so it should be the case that sync() and sync(trx) should be the same thing I guess. But let me change it to be plain old sync() to be failure-proof. Indeed. The block above is a catch block for catching an ignoring any exception from writing the abort marker to WAL. The call to should still happen in the outer block, resulting in",1,0,,"```python
SATD
```"
Prompt_LLM,5000,21,D1_to_D2,295,"Also, thanks to Vinod for review and modifications on the last patch.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,296,Race condition found in CxfRsEndpoint while getting the endpoint binding under load and performing sync and async invocation,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,297,The Exchange java doc should be updated to help end users more about the API of the Exchange,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,298,"Hi! What do you think about adding a call to the exceptionHandler in the doStart() method of XmppConsumer class ? It would looks like : try { connection = } catch (XMPPException e) { if { throw new not connect to XMPP server."", e); } else { final String = return; } } This allowed an exceptionHandler to be notified of failure connection. The doesn't call exceptionHandler because the exception is thrown while starting the consumer.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,299,6336: Disable send button when user isn't making any changes,0,0,,"NON_SATD

Explanation:
The"
