text,label
// invokeinterface // enabled.getInterceptFieldCallback(),0
// ifnonnull (label1),0
// we are the LHS of the DOT representing a naked comp-prop-ref,0
// *load_1,0
// *load_1,0
//ie. no select clause,0
// putfield,0
//there _was_ a select clause,0
// return ;,0
// ldc // field name,0
// getfield // old value of the field,0
// reference type,0
"// return the concrete type, or the underlying type if a concrete type // was not specified",0
//many-to-many,0
// reference type,0
// not array,0
// array of reference type,0
"//q.addCollection(collectionName, collectionRole);",0
// boolean,0
// char,0
// short,0
// classic parser does not support bulk manipulation statements,0
// double,0
// aload_0,0
// float,0
// float,0
// This is called when it's time to fully resolve a path expression.,0
// long,0
// can't cache this stuff either (per-invocation),0
// This is the legacy behaviour for HQL queries...,0
// long,0
// bad type,0
// bad type,0
// not known!,0
"// boolean, byte, char, int, short",0
// not known!,0
"// boolean, byte, char, int, short",0
// not known!,0
// reference type,0
// not known!,0
"//Need this, since join condition can appear inside parens!",0
// double,0
// float,0
// float,0
// bad type,0
// bad type,0
"// boolean, byte, char, int, short",0
"//expressionOpeners.add("",""); // deliberately excluded",0
// skip finalize methods,0
//Mainly for OSCache,0
//decrement the lock,0
//recache the updated state,0
// noop,0
//null clientLock is remotely possible but will never happen in practice,0
"//by requiring <, we rely on lock timeout in the case of an unsuccessful update!",0
"// the user provided resulttransformer, not the one used with ""select new"". Here to avoid mangling // transformed/non-transformed results.",0
// disassemble positional parameters,0
//ie. 60 seconds,0
// noop,0
"// otherwise, a trim-specification and/or a trim-character // have been specified; we need to decide which options // are present and ""do the right thing"" // should leading trim-characters be trimmed? // should trailing trim-characters be trimmed? // the trim-character (what is to be trimmed off?) // the trim-source (from where should it be trimmed?)",0
//noop,0
//noop,0
// this is called from SettingsFactory irregardless; trivial to simply disregard,0
// Do nothing; subclasses may override.,0
// Do nothing; subclasses may override.,0
// TABLE,0
//Inside a BETWEEN ... AND ... expression,0
//were an odd or even number of NOTs encountered //the join string built up by compound paths inside this expression //a flag indicating if the subexpression is known to be boolean,0
//ie. a many-to-many,0
"//Cope with [,]",0
//Cope with a continued path expression (ie. ].baz),0
//NOTE: early return,0
//Cope with a subselect,0
// use the id value of a newly instantiated instance as the unsaved-value,0
//Close extra brackets we opened,0
//take note when this is a boolean expression,0
"//persister.setIdentifier(result, id); //before calling interceptor, for consistency with normal load",0
// no-op; CCS did not have such a concept,0
// JoinProcessor needs to know if the where clause fragment came from a dynamic filter or not so it // can put the where clause fragment in the right place in the SQL AST. 'hasFilterCondition' keeps track // of that fact.,0
// no-op; CCS did not have such a concept,0
// assumes that types are all of span 1,0
"// again, CCS did not have such a concept; however a reasonable // proximity is to clear the cache. For non-transaction aware // caches, we will also do a clear at the end of the transaction",0
"//process a token, mapping OO path expressions to SQL expressions",0
//Open any extra brackets we might need.,0
"//Cope with special cases of AND, NOT, )",0
// the next one up must also be,0
// Add any joins,0
//named query parameter,0
// get meta's from <hibernate-mapping>,0
// get meta's from <class>,0
//path expression,0
// DB-OBJECTNAME,0
"// just decrement the lock, don't recache // (we don't know which transaction won)",0
// saves / updates don't cascade to uninitialized collections,0
// MUTABLE,0
"// A container for collections we load up when the owning entity is not // yet loaded ... for now, this is purely transient!",0
// WHERE,0
// CHECK,0
// POLYMORPHISM,0
"// properties that we have tried to load, and not found in the database",0
// TODO:,0
// persists don't cascade to uninitialized collections,0
//anything else,0
// the path expression continues after a ],0
// careful with this!,0
// the path expression ends at the ],0
"// ""finish off"" the join",0
"//NOTICE: no "" or . since they are part of (compound) identifiers",0
//cannot instantiate,0
// start by looking for HQL keywords...,0
// inner joins can be abbreviated to 'join',0
// 'outer' is optional and is ignored,0
// now anything that is not a HQL keyword,0
"// process the ""old"" HQL style where aliases appear _first_ // ie. using the IN or IN CLASS constructions",0
// treat it as a classname,0
// treat it as a path expression,0
// starts with a path expression (new style),0
// ID,0
"//allow ODMG OQL style: from Person p, p.cars c",0
//handle quoted strings,0
// VERSION / TIMESTAMP,0
// DISCRIMINATOR,0
// Primary key constraint,0
"// this is either a <version/> tag with no type attribute, // or a <timestamp/> tag",0
"// Object insertions, updates, and deletions have list semantics because // they must happen in the right order so as to respect referential // integrity",0
"// ""finish off"" the join",0
//ignore whitespace,0
//do replacements,0
//handle HQL2 collection syntax,0
// uuid.hex is deprecated,0
// AbstractSelectingDelegate impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//hilo params,0
//sql = query;,0
//for EJB3,0
// performance opt,0
//sql = update;,0
// DISCRIMINATOR,0
//hilo config,0
"// so we ""clock over"" on the first invocation",0
"// don't allow comments on these insert statements as comments totally // blow up the Oracle getGeneratedKeys ""support"" :(",0
"//throw new IdentifierGenerationException(""save associated object first, or disable cascade for inverse association"");",0
//count++;,0
"// go ahead and set the lazy here, since pojo.proxy can override it.",0
// DYNAMIC UPDATE,0
// IMPORT,0
// BATCH SIZE,0
"// we need to dirty check collections, since they can cause an owner // version number increment",0
// SELECT BEFORE UPDATE,0
// OPTIMISTIC LOCK MODE,0
// intentionally empty,0
//first element of array is reserved for the actual instance we are loading!,0
//keep the behavior consistent even for boundary usages,0
"// so we ""clock over"" on the first invocation",0
// do nothing until we hit the rsult set containing the generated id,0
"// Use the delegate, resolve identifiers as FROM element aliases.",0
// PERSISTER,0
// CUSTOM SQL,0
"// Loaded entity instances, by EntityKey",0
// if the given name is un-qualified we may neen to qualify it,0
// the default...,0
// cascade-save to many-to-one BEFORE the parent is saved,0
// get meta's from <subclass>,0
// properties,0
// joined subclasses,0
// KEY,0
// CHECK,0
// properties,0
// intentionally empty,0
// KEY,0
//even process null collections,0
//keep the existing version number in the case of replicate!,0
"//source.getPersistenceContext().removeNonExist( new EntityKey( id, persister, source.getEntityMode() ) );",0
// substitutes into values by side-effect,0
"// Identity map of CollectionEntry instances, by the collection wrapper",0
// TABLENAME,0
// table-specific parameters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// join.getKey().setType( new Type( lazz.getIdentifier() ) );,0
//source.getBatcher().executeBatch(); //found another way to ensure that all batched joined inserts have been executed,0
// IdentifierGenerator implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// PROPERTIES,0
// PersistentIdentifierGenerator implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// prepare and execute the insert,0
// COLUMN(S),0
"// if everything went ok, commit the transaction and close the obtained // connection handle...",0
// prepare and execute the insert,0
//fetch the generated id in a separate query,0
// we just hit the last position,0
// scroll ahead,0
// scroll backward,0
// column index,0
// we have not yet hit the last result...,0
// State ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// Criteria impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//column unique-key,0
// do this when all the properties are updateable since there is // a certain likelihood that the information will already be // snapshot-cached.,0
// State ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// Criteria impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// Caches,0
//Generators:,0
// cache region is defined by the root-class in the hierarchy...,0
// PROPERTIES,0
//JNDI + Serialization:,0
//checking for named queries,0
//stats,0
// EntityNotFoundDelegate,0
// Check named HQL queries,0
// this will throw an error if there's something wrong.,0
//prevents this session from adding things to cache,0
// look for the instance by uuid,0
//for a dynamic-class,0
//test this entity to see if we must query it,0
//NOTE EARLY EXIT,0
// for backward-compatability,0
// ignore this error for now,0
"//must add to JNDI _after_ adding to HashMaps, because some JNDI servers use serialization",0
// look for existing collection as part of the persistence context,0
// Make sure this is a defined parameter and check the incoming value type,0
"// for each of the defined parameters, make sure its value // has been set",0
//we never need to apply locks to the SQL,0
// deletes ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// updates ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
"// cache the actual id of the object, not the value of the // property-ref, which might not be initialized",0
// loading ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
"// select-range is terminated by declaration of ""from""",0
// for an any,0
// insertable simply because that is the user did not specify // anything; just override it,0
// properties generated on update can never be updateable...,0
// updateable only because the user did not specify // anything; just override it,0
"// the user specifically supplied update=""true"", // which constitutes an illegal combo",0
// ROLENAME,0
"//final boolean forceCacheRefresh,",0
"// first, try to load it from the temp PC associated to this SS",0
// otherwise immediately materialize it,0
/////////////////////////////////////////////////////////////////////////////////////////////////////,0
// no auto-flushing to support in stateless session,0
// FETCH STRATEGY,0
// TABLE,0
"//after setting values to object, entityMode",0
// SORT,0
// do a check,0
// saveOrUpdate() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// update() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// lock() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// persist() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// persistOnFlush() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// delete() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// load()/get() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// refresh() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// CUSTOM SQL,0
"// unsorted, natural, comparator.class.name",0
// replicate() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// set up second pass,0
// do not auto-flush while outside a transaction,0
// this is an internal error of some sort...,0
//do not return a proxy! //(this option indicates we are initializing a proxy),0
// ignore,0
// for an any // we will have to use reflection,0
//only collections belonging to deleted entities are allowed to be dereferenced in the case of orphan delete,0
"// if it was previously unreferenced, we need to flush in order to // get its state into the database in order to execute query",0
// not for internal use:,0
"// otherwise, we only need to flush if there are in-memory changes // to the queried tables",0
// aload_0,0
"//if it is initialized, see if the underlying //instance is contained, since we need to //account for the fact that it might have been //evicted",0
//stops flush being called multiple times if this method is recursively called,0
// decode row selection...,0
// basically just an adapted copy of find(CriteriaImpl),0
// ignore this error for now,0
// we need to writeObject() on this since interceptor is user defined,0
// the old-time stand-by...,0
// parameter bind values...,0
// Parameter handling code ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// Execution methods ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
"//NOTE SPECIAL CASE: // one-to-one constrained=false cannot be proxied, // so default to join and non-lazy",0
// use old (HB 2.1) defaults if outer-join is specified,0
// we have a CGLIB enhanced entity,0
// we have a CGLIB enhanced entity,0
// we have a Javassist enhanced entity,0
// we have a Javassist enhanced entity,0
// FieldInterceptor impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// subclass accesses ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// FieldHandler impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// should *not* need to grow beyond the size of the total number of columns in the rs,0
"// should probably no-op commit/rollback here, at least in JTA scenarios",0
// Various Expectation instances ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// explicitly perform no checking...,0
// used from testsuite,0
// assume we are in an auto-commit state,0
/*package*/,0
// GENERATOR,0
// register synch; stats.connect(),0
// calls executeBatch(),0
//no big deal,0
// no big deal,0
// no big deal,0
// see explanation above...,0
"// If we are in the process of releasing, no sense // checking for aggressive-release possibility.",0
// EARLY EXIT!!!!,0
"// ResultSet impl (""overridden"") ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",0
// ResultSet impl (delegated) ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// ID UNSAVED-VALUE,0
// VERSION UNSAVED-VALUE,0
// not necessarily a *unique* property reference,0
// Bind the where,0
// refer to comment in StatefulPersistenceContext.addCollection(),0
// ConnectionManager.Callback implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
"// Note : success = false, because we don't know the outcome of the transaction",0
// Bind the order-by,0
"// we already have a callback registered; either a local // (org.hibernate.Transaction) transaction has accepted // callback responsibilities, or we have previously // registered a transaction synch.",0
// Bind the filters,0
// overriding inherited meta attribute. HBX-621 & HBX-793,0
"// first, iterate over all elements capable of defining an extends attribute // collecting all found extends references if they cannot be resolved // against the already processed mappings.",0
"//+ ""_"" + referencedColumnName not used for backward compatibility",0
//SessionFactory name:,0
//JDBC and connection settings:,0
//JDBC and connection settings:,0
//Interrogate JDBC metadata,0
// user supplied JDBC connections,0
// Transaction settings:,0
//SQL Generation settings:,0
//Query parser settings:,0
// Second-level / query cache:,0
//SQL Exception converter:,0
//Statistics and logging:,0
// settings.setShowSqlEnabled(showSql);,0
//postInitialize() will be called after initialization,0
// settings.setFormatSqlEnabled(formatSql);,0
// cannot handle single quotes,0
//Schema export:,0
// todo : for 4.0 // private static final Logger log = LoggerFactory.getLogger( SQLStatementLogger.class ); // this is the legacy logging 'category'...,0
//if dotted and not load-collection nor return-join //regular property,0
// don't even bother trying to read further,0
// private ComponentTuplizerFactory componentTuplizerFactory; todo : HHH-3517 and HHH-1907 // private BytecodeProvider bytecodeProvider;,0
// public getters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// generated properties can *never* be insertable...,0
// public ComponentTuplizerFactory getComponentTuplizerFactory() { // return componentTuplizerFactory; // },0
// package protected setters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// public BytecodeProvider getBytecodeProvider() { // return bytecodeProvider; // } // // void setBytecodeProvider(BytecodeProvider bytecodeProvider) { // this.bytecodeProvider = bytecodeProvider; // },0
// using local since the inheritedMetas at this point is not the correct map since it is always the empty map,0
// protected List extendsQueue;,0
// extendsQueue = new ArrayList();,0
// componentTuplizerFactory = new ComponentTuplizerFactory();,0
"// if doc is null, then for whatever reason, the cached file cannot be used...",0
// position cursor to the last row,0
"// sequentially read the result set in reverse until we recognize // a change in the key value. At that point, we are pointed at // the last physical sequential row for the logical row in which // we are interested in processing",0
// Read backwards until we read past the first physical sequential // row with the key we are interested in loading,0
"// Finally, read ahead one row to position result set cursor // at the first physical row we are interested in loading",0
// This method may be called many times!!,0
// force the proxy to resolve itself,0
// this is equivalent to the old behavior...,0
"//if null, owner will be retrieved from session",0
// Iterator iterator = extendsQueue.iterator();,0
// Iterator iter = extendsQueue.iterator();,0
// found,0
// found,0
// settings.setComponentTuplizerFactory( this.getComponentTuplizerFactory() );,0
"//final String queryString,",0
// private final List extendsQueue;,0
"//<String, String>",0
"//<String, String>",0
// invokeinterface,0
"//end of array, start filling again from start",0
//Set USE_REFLECTION_OPTIMIZER to false to fix HHH-227,0
//orphan delete not supported for EntityMode.DOM4J,0
//element = XMLHelper.generateDom4jElement( persister.getNodeName() );,0
// intentionally empty,0
//we can reuse it for each row,0
//orphan delete not supported for EntityMode.DOM4J,0
//can't reuse in this case,0
//element = XMLHelper.generateDom4jElement( persister.getNodeName() );,0
"//needed for SOAP libraries, etc",0
//EARLY EXIT!,0
// any earlier proxy takes precedence,0
// First we need to suspend any current JTA transaction and obtain // a JDBC connection,0
//getResultList(results);,0
"//if we only returned one entity, query by key is more efficient",0
// the element has been removed from the set,0
// the element has changed,0
// handle trace logging ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//Careful: these methods do not initialize the collection.,0
//needed so that we remove this collection from the second-level cache,0
// override on some subclasses,0
//override on some subclasses,0
//do this bit after setting initialized to true or it will recurse,0
// create the collection holding the Orphans,0
// collect EntityIdentifier(s) of the *current* elements - add them into a HashSet for fast access,0
// iterate over the *old* list,0
// intentionally empty,0
/*(array==null) ? tempList.get(i) :*/,0
"// a many-to-many; // decrement currentDepth here to allow join across the association table // without exceeding MAX_FETCH_DEPTH (i.e. the ""currentDepth - 1"" bit)",0
//write(); -- doesn't,0
//write(); -- doesn't,0
// this is the regression style determination which matches the logic of the classic translator,0
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update(),0
// handle empty collection,0
//handle empty collections,0
// else this is not a collection initializer (and empty collections will // be detected by looking for the owner's identifier in the result set),0
"//needed for SOAP libraries, etc",0
"// finally, what it's all about...",0
// here we do not bother with the discriminator.,0
// validate() instances of Validatable,0
//null version means the object is in the process of being loaded somewhere else in the ResultSet,0
//problematic for <key-many-to-one>!,0
//use the id passed in,0
// The property is a collection...,0
"// Anyway, here we implement <set> semantics for a // <one-to-many> <bag>!",0
//a shortcut if its location didn't change!,0
//search for it //note that this code is incorrect for other than one-to-many,0
//a composite key,0
"// if no batch, use ""foo = ? and bar = ?""",0
//it must be a collection fetch,0
// needed later for many-to-many/filter application,0
/*&& etype.isReferenceToPrimaryKey()*/,0
"// Collection wrappers, by the CollectionKey //key=CollectionKey, value=PersistentCollection",0
// it might still need to apply a collection ordering based on a // many-to-many defined order-by...,0
// belong to other persister // belong to other persister,0
// we found it,0
//we can use an inner join for the many-to-many,0
//disable a join back to this same association,0
"//NOTE: unlike all other Loaders, this one is NOT // multithreaded, or cacheable!!",0
"//the user visible aliases, which are unknown to the superclass, //these are not the actual ""physical"" SQL aliases",0
// Let return-propertys override whatever the persister has for aliases.,0
//alias may be null //EARLY EXIT,0
// if it is a compound path,0
"// if its the root criteria, we are done",0
"// otherwise, recurse",0
//the criteria instance,0
// the entity name,0
"//not found in inner query , try the outer query",0
"//not found in inner query , try the outer query",0
//it refers to an alias of a projection,0
"//should never happen, i think",0
// Convert the string value into the proper type.,0
"//needed for SOAP libraries, etc",0
// and the qualifier is not the alias of this criteria // -> check to see if we belong to some criteria other // than the one that created us,0
"//it does not refer to an alias of a projection, //look for a property",0
//search for it //note that this code is incorrect for other than one-to-many,0
"// Otherwise, this is an ordinary value.",0
"// Currently *not* cachable if autodiscover types is in effect (e.g. ""select * ..."")",0
// List OPERATIONS:,0
// private final String[] sqlAliases; // private final String[] sqlAliasSuffixes;,0
// this is only needed (afaict) for ResultTransformer processing...,0
// determine if the collection elements are entities...,0
// replace {....} with corresponding column aliases,0
"// No additional open braces found in the string, append the // rest of the string in its entirty and quit this loop",0
// apend everything up until the next encountered open brace,0
//pad with nulls from the current last element up to the new index,0
// it is a simple table alias {foo},0
// passing through anything we do not know : to support jdbc escape sequences HB-898,0
// passing through anything we do not know : to support jdbc escape sequences HB-898,0
// The current alias is referencing the collection to be eagerly fetched,0
// it is a property reference {foo.bar},0
/*package*/,0
//NOTE: EARLY EXIT!,0
// private final List scalarTypes = new ArrayList(); // private final List scalarColumnAliases = new ArrayList();,0
"// Now, process the returns",0
// already been processed...,0
// already been processed...,0
// Make sure the owner alias is known...,0
// scalarColumnAliases.add( typeReturn.getColumnAlias() ); // scalarTypes.add( typeReturn.getType() );,0
"// If this return's alias has not been processed yet, do so b4 further processing of this return",0
// collectionOwnerAliases.add( ownerAlias );,0
"//needed for SOAP libraries, etc",0
"//needed for SOAP libraries, etc",0
// from Map,0
// from SortedMap,0
// cannot be instantiated,0
//inject the data,0
//default pool size 20,0
"// if debug level is enabled, then log the password, otherwise mask it",0
// register a cleanup synch,0
// wrap the session in the transaction-protection proxy,0
// then bind it,0
// this property belongs on the table and is to be inserted,0
// limit the methods available if no transaction is active,0
// allow these (deprecated) methods to pass through,0
// serialization ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components),0
"// this is the second pass through on a merge op, so here we limit the // replacement to associations types (value types were already replaced // during the first pass)",0
//EARLY EXIT,0
"// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!",0
// Initialize the error handling delegate.,0
//cannot be instantiated,0
//private String propertyName;,0
// Use the delegate.,0
"//String[] fk = StringHelper.qualify( ""collection_"", cp.getKeyColumnNames() );",0
"//"" collection_ where "" +",0
//unsupported,0
//unsupported,0
"// if not a composite key, use ""foo in (?, ?, ?)"" for batching // if no batch, and not a composite key, use ""foo = ?""",0
// currently only the Hibernate-supplied DbTimestampType is supported here,0
//cannot be instantiated,0
// This is called when it's time to fully resolve a path expression.,0
//implicit polymorphism not supported (would need a union),0
"//pull off the last "", """,0
//$NON-NLS-1,0
"//always do an INSERT, and let it fail by constraint violation",0
"//by default, natural-ids are ""immutable"" (constant)",0
// we have the form: trim(from trimSource). // This is functionally equivalent to trim(trimSource),0
// NOT_SUPPORTED_SHOULD_USE_JDBC3_PreparedStatement.getGeneratedKeys_method,0
// make a new one,0
// astore 4 // store the raw bean,0
// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
"// not so sure this is even valid subtree. but if it was, it'd // represent two unrelated table references...",0
// NOTE : firstRow is zero-based,0
// grrr... for differentiation of mysql storage engines,0
/* current stack len = 0 */,0
//String[] keyCols = collPersister.getKeyColumnNames();,0
// Oracle did add support for ANSI CASE statements in 9i,0
// the standard SQL function name is current_timestamp...,0
//refresh() does not pass an entityName,0
// Informix doesn't have a bit type,0
// (NOT (GT a b) ) => (LE a b),0
"// strip table-owner because Informix always returns constraint names as ""<table-owner>.<constraint-name>""",0
// build the map of standard ANSI SQL aggregation functions ~~~~~~~~~~~~~~~,0
"//pre H3.2 behavior: super.getReturnType(ct, m);",0
// finally use the sqltype if == on Hibernate types did not find a match.,0
//because numeric can be anything,0
// constructors and factory methods ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// standard sql92 functions (can be overridden by subclasses),0
"//map second/minute/hour/day/month/year to ANSI extract(), override on subclasses",0
// database type mapping support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// hibernate type mapping support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//private Type[] sqlResultTypes;,0
// native identifier generatiion ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// IDENTITY support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// SEQUENCE support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// limit/offset support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// by default we report no support,0
//sqlResultTypes = selectClause.getSqlResultTypes();,0
// by default we report no support for NOWAIT lock semantics,0
// temporary table support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// current timestamp support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// miscellaneous support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// identifier quoting support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//by default,0
// This is now handled earlier in this method.,0
// -- Loader implementation --,0
// -- Loader overrides --,0
// (NOT (IS_NULL a b) ) => (IS_NOT_NULL a b),0
"// here assume SQLServer2005 using snapshot isolation, which does not have this problem",0
"//NONE, because its the requested lock mode, not the actual!",0
// --- Query translator methods ---,0
"// Oracle8 and previous define only a ""DATE"" type which // is used to represent all aspects of date/time",0
"//starts with 1, implicitly",0
"//"" cascade"";",0
// -- Implementation private methods --,0
//trim off the length/precision/scale,0
// CHECK VIOLATION,0
// UNIQUE VIOLATION,0
// FOREIGN KEY VIOLATION,0
//deduplicate unique constraints sharing the same columns //this is needed by Hibernate Annotations since it creates automagically // unique constraints for the user,0
// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// to support dialects that have their own identity data type,0
// NOT NULL VIOLATION,0
// ALL OTHER,0
// Register the type of the out param - PostgreSQL uses Types.OTHER,0
// seems to have spotty LOB suppport,0
// HHH-2300,0
// ignore (probably H2 not in the classpath),0
// Prepare the left hand side and get the data type.,0
// Numeric Functions ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
//used also for generation of FK names!,0
//usually useless,0
//do not add unique constraint on DB not supporting unique and nullable columns,0
"//for backward compatibility, disable this:",0
//may be final //may be final //may be final,0
//may be final,0
// may be final,0
// Custom SQL,0
//Primary key constraint,0
// ignore it...,0
// Time and Date Functions ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// System Functions ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// not null is implicit,0
// Display the dialect version.,0
// nothing to do in a stateful session,0
// The RDMS concat() function only supports 2 parameters,0
//flat recursive algorithm,0
"//an identifier mapper => getKey will be included in the getNonDuplicatedPropertyIterator() //and checked later, so it needs to be excluded",0
/* current stack len = 0 */,0
// Dialect method overrides ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
// Custom SQL,0
//Primary key constraint,0
"// Original Dialect.java returns "" for update"";",0
//pass the column name (a generated id almost always has a single column),0
//needed to satisfy KeyValue,0
// Verify the state of this new method in Hibernate 3.0 Dialect.java,0
// Origial Dialect.java returns true;,0
// index should be last column listed,0
// *** Sequence methods - start. The RDMS dialect needs these,0
// methods to make it possible to use the Native Id generator,0
"//if it is a formula index, use the element columns in the PK",0
"// don't create a unique key, 'cos some // databases don't like a UK on nullable // columns",0
// *** Sequence methods - end,0
// },0
"//starts with 1, implicitly",0
// Used with DROP TABLE to delete all records in the table.,0
// no foreign key element of for a one-to-many,0
//TODO: we could just return all false...,0
// the case of a foreign key to something other than the pk is handled in createPropertyRefConstraints,0
// the object is persistent,0
// RDMS supports the UNION ALL clause.,0
// Multi-param dialect functions...,0
// function templates,0
//TODO: we could just return all false...,0
//not null is implicit,0
"// this assumes schema support, which is present in 1.8.0 and later...",0
//columnUpdateability.length==0 ||,0
// HSQLDB only supports READ_UNCOMMITTED transaction isolation,0
"//the entity is associated with the session, so check its status",0
// Multi-param string dialect functions...,0
// Multi-param numeric dialect functions...,0
// Multi-param date dialect functions...,0
// simple nullability constraint,0
// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
